fps,Fitness,Exploitation_Rate
0,164.82477028493622,1.0
1,164.82477028493622,1.0
2,164.82477028493622,1.0
3,164.82477028493622,1.0
4,164.82477028493622,1.0
5,164.82477028493622,1.0
6,164.82477028493622,1.0
7,164.82477028493622,1.0
8,164.82477028493622,1.0
9,164.82477028493622,1.0
10,164.82477028493622,1.0
11,162.2871641738093,1.0
12,162.2871641738093,1.0
13,162.2871641738093,1.0
14,162.2871641738093,1.0
15,162.2871641738093,1.0
16,162.2871641738093,1.0
17,162.2871641738093,1.0
18,162.2871641738093,1.0
19,162.2871641738093,1.0
20,162.2871641738093,1.0
21,162.2871641738093,1.0
22,162.2871641738093,1.0
23,162.2871641738093,1.0
24,162.2871641738093,1.0
25,162.2871641738093,1.0
26,162.2871641738093,1.0
27,162.2871641738093,1.0
28,162.2871641738093,1.0
29,162.2871641738093,1.0
30,162.2871641738093,1.0
31,162.2871641738093,1.0
32,162.2871641738093,1.0
33,162.2871641738093,1.0
34,162.2871641738093,1.0
35,162.2871641738093,1.0
36,162.2871641738093,1.0
37,162.2871641738093,1.0
38,162.2871641738093,1.0
39,162.2871641738093,1.0
40,155.24210119336874,1.0
41,155.24210119336874,1.0
42,155.24210119336874,1.0
43,155.24210119336874,1.0
44,155.24210119336874,1.0
45,155.24210119336874,1.0
46,155.24210119336874,1.0
47,155.24210119336874,1.0
48,155.24210119336874,1.0
49,155.24210119336874,1.0
50,155.24210119336874,1.0
51,155.24210119336874,1.0
52,155.24210119336874,1.0
53,155.24210119336874,1.0
54,155.24210119336874,1.0
55,155.24210119336874,1.0
56,155.24210119336874,1.0
57,155.24210119336874,1.0
58,155.24210119336874,1.0
59,155.24210119336874,1.0
60,155.24210119336874,1.0
61,155.24210119336874,1.0
62,155.24210119336874,1.0
63,155.24210119336874,1.0
64,155.24210119336874,1.0
65,155.24210119336874,1.0
66,155.24210119336874,1.0
67,155.24210119336874,1.0
68,155.24210119336874,1.0
69,155.24210119336874,1.0
70,155.24210119336874,1.0
71,155.24210119336874,1.0
72,155.24210119336874,1.0
73,155.24210119336874,1.0
74,147.8014701220652,1.0
75,147.8014701220652,1.0
76,147.8014701220652,1.0
77,147.8014701220652,1.0
78,147.8014701220652,1.0
79,147.8014701220652,1.0
80,147.8014701220652,1.0
81,147.8014701220652,1.0
82,147.8014701220652,1.0
83,147.8014701220652,1.0
84,147.8014701220652,1.0
85,147.8014701220652,1.0
86,147.8014701220652,1.0
87,147.8014701220652,1.0
88,147.8014701220652,1.0
89,147.8014701220652,1.0
90,147.8014701220652,1.0
91,147.8014701220652,1.0
92,147.8014701220652,1.0
93,147.8014701220652,1.0
94,147.8014701220652,1.0
95,147.8014701220652,1.0
96,147.8014701220652,1.0
97,147.8014701220652,1.0
98,147.8014701220652,1.0
99,147.8014701220652,1.0
100,147.8014701220652,1.0
101,147.8014701220652,1.0
102,147.8014701220652,1.0
103,147.8014701220652,1.0
104,147.8014701220652,1.0
105,147.8014701220652,1.0
106,147.8014701220652,1.0
107,147.8014701220652,1.0
108,147.8014701220652,1.0
109,147.8014701220652,1.0
110,147.8014701220652,1.0
111,140.29935634263256,1.0
112,140.29935634263256,1.0
113,140.29935634263256,1.0
114,140.29935634263256,1.0
115,140.29935634263256,1.0
116,140.29935634263256,1.0
117,140.29935634263256,1.0
118,140.29935634263256,1.0
119,140.29935634263256,1.0
120,140.29935634263256,1.0
121,140.29935634263256,1.0
122,140.29935634263256,1.0
123,140.29935634263256,1.0
124,140.29935634263256,1.0
125,140.29935634263256,1.0
126,140.29935634263256,1.0
127,140.29935634263256,1.0
128,140.29935634263256,1.0
129,140.29935634263256,1.0
130,140.29935634263256,1.0
131,140.29935634263256,1.0
132,140.29935634263256,1.0
133,140.29935634263256,1.0
134,140.29935634263256,1.0
135,140.29935634263256,1.0
136,140.29935634263256,1.0
137,140.29935634263256,1.0
138,140.29935634263256,1.0
139,140.29935634263256,1.0
140,140.29935634263256,1.0
141,140.29935634263256,1.0
142,140.29935634263256,1.0
143,140.29935634263256,1.0
144,140.29935634263256,1.0
145,140.29935634263256,1.0
146,140.29935634263256,1.0
147,140.29935634263256,1.0
148,140.29935634263256,1.0
149,140.29935634263256,1.0
150,140.29935634263256,1.0
151,140.29935634263256,1.0
152,140.29935634263256,1.0
153,140.29935634263256,1.0
154,140.29935634263256,1.0
155,140.29935634263256,1.0
156,140.29935634263256,1.0
157,140.29935634263256,1.0
158,140.29935634263256,1.0
159,140.29935634263256,1.0
160,140.29935634263256,1.0
161,134.830372675984,1.0
162,134.830372675984,1.0
163,134.830372675984,1.0
164,134.830372675984,1.0
165,134.830372675984,1.0
166,134.830372675984,1.0
167,134.830372675984,1.0
168,134.830372675984,1.0
169,134.830372675984,1.0
170,134.830372675984,1.0
171,134.830372675984,1.0
172,134.830372675984,1.0
173,134.830372675984,1.0
174,134.830372675984,1.0
175,134.830372675984,1.0
176,134.830372675984,1.0
177,134.830372675984,1.0
178,134.830372675984,1.0
179,134.830372675984,1.0
180,134.830372675984,1.0
181,134.830372675984,1.0
182,134.830372675984,1.0
183,134.830372675984,1.0
184,134.830372675984,1.0
185,134.830372675984,1.0
186,134.830372675984,1.0
187,134.830372675984,1.0
188,134.830372675984,1.0
189,134.830372675984,1.0
190,134.830372675984,1.0
191,134.830372675984,1.0
192,134.830372675984,1.0
193,134.830372675984,1.0
194,134.830372675984,1.0
195,134.830372675984,1.0
196,134.830372675984,1.0
197,134.830372675984,1.0
198,134.830372675984,1.0
199,134.830372675984,1.0
200,134.830372675984,1.0
201,134.830372675984,1.0
202,134.830372675984,1.0
203,134.830372675984,1.0
204,134.830372675984,1.0
205,134.830372675984,1.0
206,134.830372675984,1.0
207,134.830372675984,1.0
208,134.830372675984,1.0
209,134.830372675984,1.0
210,134.830372675984,1.0
211,121.24156821022211,1.0
212,121.24156821022211,1.0
