gbest_fitness,mean_fitness,std_fitness,gbest_fitness_change,sum_dist_center,sum_dist_gbest,not_updata_count,iter_time,action
0.9812246561050415,1.0,0.9343450665473938,0.0,0.41286641359329224,0.4249565601348877,0.0,0.0,0.07979796826839447
0.982711911201477,1.0,0.9335862994194031,0.0,0.4135643541812897,0.4257393777370453,1.0,0.0030030030757188797,0.06783687323331833
0.9711735844612122,1.0,0.8780168294906616,0.7671641707420349,0.0,0.019700786098837852,0.0,0.006006006151437759,0.0901457667350769
0.9730291962623596,1.0,0.8749671578407288,0.7686217427253723,0.0,0.019614117220044136,1.0,0.009009009227156639,0.07715344429016113
0.9759080410003662,1.0,0.876331090927124,0.7709827423095703,0.0,0.01954583078622818,2.0,0.012012012302875519,0.06131809204816818
0.9712311029434204,1.0,0.8750845789909363,0.8496740460395813,0.0,0.01898917928338051,0.0,0.015015015378594398,0.09109289944171906
0.9735682606697083,1.0,0.8751445412635803,0.8517932295799255,0.0,0.018885912373661995,1.0,0.018018018454313278,0.07887829095125198
0.9750608801841736,1.0,0.8771137595176697,0.8579067587852478,0.0,0.017403021454811096,0.0,0.021021021530032158,0.09128676354885101
0.9727146625518799,1.0,0.8773084282875061,0.884641706943512,0.0,0.020229317247867584,0.0,0.024024024605751038,0.09161003679037094
0.9644858837127686,1.0,0.8795942068099976,0.9165424108505249,0.0,0.019162403419613838,0.0,0.027027027681469917,0.09200374782085419
0.9669890403747559,1.0,0.8762948513031006,0.9189263582229614,0.0,0.019259335473179817,1.0,0.030030030757188797,0.08019118010997772
0.9692474007606506,1.0,0.873034656047821,0.921090304851532,0.0,0.019581276923418045,2.0,0.03303303197026253,0.06250981241464615
0.9564616680145264,1.0,0.875634491443634,0.9458150863647461,0.0,0.016906946897506714,0.0,0.036036036908626556,0.09214327484369278
0.9586220383644104,1.0,0.8784692287445068,0.9479592442512512,0.0,0.0169348306953907,1.0,0.03903903812170029,0.08061850070953369
0.9612176418304443,1.0,0.8788068294525146,0.9505330920219421,0.0,0.016956515610218048,2.0,0.042042043060064316,0.06296513229608536
0.9629769921302795,1.0,0.8796032071113586,0.9522788524627686,0.0,0.016782058402895927,3.0,0.045045044273138046,0.04496020823717117
0.9650638699531555,1.0,0.8792095184326172,0.9543503522872925,0.0,0.017300579696893692,4.0,0.048048049211502075,0.03053758665919304
0.9660047888755798,1.0,0.8772278428077698,0.9565862417221069,0.0,0.018348436802625656,0.0,0.051051050424575806,0.09241773188114166
0.9675200581550598,1.0,0.8748303651809692,0.9580918550491333,0.0,0.018457980826497078,1.0,0.054054055362939835,0.08076547086238861
0.966705322265625,1.0,0.8766366243362427,0.9631887674331665,0.0,0.016909688711166382,0.0,0.057057056576013565,0.09250722080469131
0.9642472267150879,1.0,0.8766642808914185,0.9694238901138306,0.0,0.017538445070385933,0.0,0.060060061514377594,0.09255736321210861
0.9661329388618469,1.0,0.8806286454200745,0.9713160395622253,0.0,0.01726558990776539,1.0,0.06306306272745132,0.08113960921764374
0.9503281116485596,1.0,0.8828893899917603,0.986494779586792,0.0,0.01766090840101242,0.0,0.06606606394052505,0.09276379644870758
0.9523102641105652,1.0,0.8831889033317566,0.9885244965553284,0.0,0.017627568915486336,1.0,0.06906907260417938,0.08129061758518219
0.9544557929039001,1.0,0.8790238499641418,0.9907293319702148,0.0,0.017510978505015373,2.0,0.07207207381725311,0.06331267952919006
0.9559266567230225,1.0,0.8783074021339417,0.9922323822975159,0.0,0.01729664020240307,3.0,0.07507507503032684,0.045182861387729645
0.9577078223228455,1.0,0.8771134614944458,0.9940580129623413,0.0,0.017533499747514725,4.0,0.07807807624340057,0.030490294098854065
0.9601922035217285,1.0,0.8758754134178162,0.9966012239456177,0.0,0.017117692157626152,5.0,0.0810810774564743,0.0200246162712574
0.9617390632629395,1.0,0.8756656646728516,0.9981809854507446,0.0,0.01711372472345829,6.0,0.08408408612012863,0.01448490284383297
0.9633384346961975,1.0,0.8718149065971375,0.999813973903656,0.0,0.01743687503039837,7.0,0.08708708733320236,0.01104668527841568
0.9635536670684814,0.9982799291610718,0.8699342608451843,1.0,0.0,0.01794358715415001,8.0,0.09009008854627609,0.007778214290738106
0.9635708332061768,0.9970966577529907,0.8678430914878845,1.0,0.0,0.017888568341732025,9.0,0.09309308975934982,0.004434739239513874
0.9636051058769226,0.9950587749481201,0.8634714484214783,1.0,0.0,0.01801547221839428,10.0,0.09609609842300415,0.0010855253785848618
0.9636446237564087,0.9930304288864136,0.8629790544509888,1.0,0.0,0.01833176426589489,11.0,0.09909909963607788,0.0
0.9636625647544861,0.9918199777603149,0.8630664944648743,1.0,0.0,0.01841091364622116,12.0,0.10210210084915161,0.0
0.9636992812156677,0.9895182251930237,0.8628408312797546,1.0,0.0,0.01914156787097454,13.0,0.10510510206222534,0.0
0.9633468389511108,0.9874162673950195,0.8631064891815186,1.0,0.0,0.020564641803503036,0.0,0.10810811072587967,0.09235875308513641
0.9633823037147522,0.9855721592903137,0.8616992831230164,1.0,0.0,0.02118839882314205,1.0,0.1111111119389534,0.08060039579868317
0.9615092873573303,0.9837213754653931,0.860085129737854,1.0,0.0,0.021818026900291443,0.0,0.11411411315202713,0.09217311441898346
0.9529727697372437,0.9781889915466309,0.8512393832206726,1.0,0.0,0.015530907548964024,0.0,0.11711711436510086,0.09175454080104828
0.9505481719970703,0.9756690263748169,0.8477590084075928,1.0,0.0,0.014833404682576656,0.0,0.12012012302875519,0.0915834903717041
0.9436702728271484,0.9713752865791321,0.8438650965690613,1.0,0.0,0.014599138870835304,0.0,0.12312312424182892,0.09129957854747772
0.9437352418899536,0.9691613912582397,0.8443443179130554,1.0,0.0,0.014957481063902378,1.0,0.12612612545490265,0.0794449895620346
0.931359052658081,0.9636202454566956,0.8373132944107056,1.0,0.0,0.012834330089390278,0.0,0.12912912666797638,0.09080544114112854
0.9314102530479431,0.9624342918395996,0.8366526961326599,1.0,0.0,0.012830061838030815,1.0,0.1321321278810501,0.07888252288103104
0.9314611554145813,0.9612103700637817,0.8365942239761353,1.0,0.0,0.012956029735505581,2.0,0.13513512909412384,0.060994334518909454
0.9315057396888733,0.9595757126808167,0.8309129476547241,1.0,0.0,0.013217369094491005,3.0,0.13813814520835876,0.04208729416131973
0.9315696358680725,0.9577117562294006,0.8322821259498596,1.0,0.0,0.013366185128688812,4.0,0.1411411464214325,0.028403477743268013
0.9167749881744385,0.95258629322052,0.8277783989906311,1.0,0.0,0.01446961984038353,0.0,0.14414414763450623,0.09010164439678192
0.9168328046798706,0.9511410593986511,0.820989727973938,1.0,0.0,0.014730860479176044,1.0,0.14714714884757996,0.0779116153717041
0.9168959259986877,0.9497031569480896,0.8182719349861145,1.0,0.0,0.01506687980145216,2.0,0.1501501500606537,0.059954602271318436
0.9169484376907349,0.9485095143318176,0.8203039765357971,1.0,0.0,0.015396242961287498,3.0,0.15315315127372742,0.04114462062716484
0.9170159697532654,0.9468449354171753,0.8217357993125916,1.0,0.0,0.01549503393471241,4.0,0.15615615248680115,0.027745774015784264
0.9170794486999512,0.9453760385513306,0.8205539584159851,1.0,0.0,0.015532216988503933,5.0,0.15915915369987488,0.017971739172935486
0.9120063185691833,0.9429299831390381,0.818578839302063,1.0,0.0,0.016503317281603813,0.0,0.1621621549129486,0.08957601338624954
0.9121044278144836,0.9412722587585449,0.8159897327423096,1.0,0.0,0.01676727458834648,1.0,0.16516517102718353,0.07746345549821854
0.9122124910354614,0.9394705891609192,0.8171751499176025,1.0,0.0,0.01744428649544716,2.0,0.16816817224025726,0.059574808925390244
0.9055119752883911,0.9363192319869995,0.815281331539154,1.0,0.0,0.01690882258117199,0.0,0.171171173453331,0.08925260603427887
0.905629575252533,0.934122622013092,0.8121933937072754,1.0,0.0,0.017159001901745796,1.0,0.17417417466640472,0.07708806544542313
0.9030760526657104,0.9320418834686279,0.8116446137428284,1.0,0.0,0.018069913610816002,0.0,0.17717717587947845,0.08905812352895737
0.9031318426132202,0.930377721786499,0.810252845287323,1.0,0.0,0.017687713727355003,1.0,0.18018017709255219,0.07689614593982697
