gbest_fitness,mean_fitness,std_fitness,gbest_fitness_change,sum_dist_center,sum_dist_gbest,not_updata_count,iter_time,action
0.9802871942520142,1.0,0.9436330795288086,0.0,0.39571982622146606,0.4090968370437622,0.0,0.0,0.03422883152961731
0.9697697758674622,1.0,0.9053298830986023,0.7128936052322388,0.0,0.02087700180709362,0.0,0.3333333432674408,0.04511697590351105
0.9644123315811157,1.0,0.9074453115463257,0.8548163175582886,0.0,0.022557836025953293,0.0,0.6666666865348816,0.04621623456478119
0.5049270987510681,0.9429139494895935,1.0,0.0,0.4372892379760742,0.4498211741447449,0.0,0.0,0.03603712469339371
0.5417982935905457,0.9448167085647583,1.0,0.0,0.4699983298778534,0.481975257396698,0.10000000149011612,0.3333333432674408,0.03290041536092758
0.5748658180236816,0.9521567821502686,1.0,0.0,0.49912500381469727,0.5109174251556396,0.20000000298023224,0.6666666865348816,0.0305405892431736
0.8924053907394409,1.0,0.9544007778167725,0.0,0.8387277126312256,0.864715576171875,0.0,0.0,0.03393978625535965
0.6017545461654663,1.0,0.7810535430908203,0.0,0.4361301362514496,0.535824716091156,0.0,0.3333333432674408,0.030943231657147408
0.22222909331321716,1.0,0.627734899520874,0.0,0.14280861616134644,0.30860286951065063,0.0,0.6666666865348816,0.02855881117284298
0.9479632377624512,1.0,0.8830089569091797,0.0,0.8268755674362183,0.8487147688865662,0.0,0.0,0.03246966749429703
0.9533448219299316,1.0,0.8840299844741821,0.0,0.8313862085342407,0.8523913025856018,0.10000000149011612,0.3333333432674408,0.030073050409555435
0.8889849185943604,1.0,0.6719385981559753,0.0,0.5557448267936707,0.6016075015068054,0.0,0.6666666865348816,0.02710949257016182
0.5819275975227356,0.5819864273071289,0.013248949311673641,0.0,0.9685788154602051,1.0,0.0,0.0,0.020748572424054146
0.5825260877609253,0.5825713872909546,0.0105203278362751,0.0,0.971103847026825,1.0,0.10000000149011612,0.3333333432674408,0.019047265872359276
0.5828341841697693,0.5828718543052673,0.008774176239967346,0.0,0.9728987216949463,1.0,0.20000000298023224,0.6666666865348816,0.017642758786678314
