fps,Fitness,Exploitation_Rate
0,195069369.58441257,0.19467533
1,195069369.58441257,0.19467533
2,195069369.58441257,0.19467533
3,195069369.58441257,0.19467533
4,195069369.58441257,0.19467533
5,195069369.58441257,0.19467533
6,195069369.58441257,0.19467533
7,195069369.58441257,0.19467533
8,195069369.58441257,0.19467533
9,195069369.58441257,0.19467533
10,195069369.58441257,0.19467533
11,195069369.58441257,0.19467533
12,195069369.58441257,0.19467533
13,195069369.58441257,0.19467533
14,195069369.58441257,0.19467533
15,195069369.58441257,0.19467533
16,195069369.58441257,0.19467533
17,195069369.58441257,0.19467533
18,195069369.58441257,0.19467533
19,195069369.58441257,0.19467533
20,195069369.58441257,0.19467533
21,195069369.58441257,0.19467533
22,195069369.58441257,0.19467533
23,195069369.58441257,0.19467533
24,195069369.58441257,0.19467533
25,195069369.58441257,0.19467533
26,195069369.58441257,0.19467533
27,195069369.58441257,0.19467533
28,195069369.58441257,0.19467533
29,195069369.58441257,0.19467533
30,195069369.58441257,0.19467533
31,195069369.58441257,0.19467533
32,195069369.58441257,0.19467533
33,195069369.58441257,0.19467533
34,195069369.58441257,0.19467533
35,195069369.58441257,0.19467533
36,22744868.709046174,0.19467533
37,22744868.709046174,0.19467533
38,22744868.709046174,0.19467533
39,22744868.709046174,0.19467533
40,22744868.709046174,0.19467533
41,22744868.709046174,0.19467533
42,22744868.709046174,0.19467533
43,22744868.709046174,0.19467533
44,22744868.709046174,0.19467533
45,22744868.709046174,0.19467533
46,22744868.709046174,0.19467533
47,22744868.709046174,0.19467533
48,22744868.709046174,0.19467533
49,22744868.709046174,0.19467533
50,22744868.709046174,0.21751967
51,22744868.709046174,0.21751967
52,22744868.709046174,0.21751967
53,22744868.709046174,0.21751967
54,22744868.709046174,0.21751967
55,22744868.709046174,0.21751967
56,22744868.709046174,0.21751967
57,22744868.709046174,0.21751967
58,22744868.709046174,0.21751967
59,22744868.709046174,0.21751967
60,22744868.709046174,0.21751967
61,22744868.709046174,0.21751967
62,22744868.709046174,0.21751967
63,22744868.709046174,0.21751967
64,22744868.709046174,0.21751967
