fps,Fitness,Exploitation_Rate
0,650730.4914596364,0.036178075
1,650730.4914596364,0.036178075
2,650730.4914596364,0.036178075
3,650730.4914596364,0.036178075
4,650730.4914596364,0.036178075
5,650730.4914596364,0.036178075
6,650730.4914596364,0.036178075
7,650730.4914596364,0.036178075
8,650730.4914596364,0.036178075
9,650730.4914596364,0.036178075
10,650730.4914596364,0.036178075
11,650730.4914596364,0.036178075
12,650730.4914596364,0.036178075
13,650730.4914596364,0.036178075
14,650730.4914596364,0.036178075
15,650730.4914596364,0.036178075
16,650730.4914596364,0.036178075
17,650730.4914596364,0.036178075
18,650730.4914596364,0.036178075
19,650730.4914596364,0.036178075
20,650730.4914596364,0.036178075
21,650730.4914596364,0.036178075
22,650730.4914596364,0.036178075
23,650730.4914596364,0.036178075
24,650730.4914596364,0.036178075
25,650730.4914596364,0.036178075
26,650730.4914596364,0.036178075
27,650730.4914596364,0.036178075
28,650730.4914596364,0.036178075
29,650730.4914596364,0.036178075
30,650730.4914596364,0.036178075
31,650730.4914596364,0.036178075
32,650730.4914596364,0.036178075
33,650730.4914596364,0.036178075
34,650730.4914596364,0.036178075
35,650730.4914596364,0.036178075
36,650730.4914596364,0.036178075
37,650730.4914596364,0.036178075
38,650730.4914596364,0.036178075
39,650730.4914596364,0.036178075
40,650730.4914596364,0.036178075
41,650730.4914596364,0.036178075
42,650730.4914596364,0.036178075
43,650730.4914596364,0.036178075
44,650730.4914596364,0.036178075
45,650730.4914596364,0.036178075
46,650730.4914596364,0.036178075
47,633278.608128706,0.036178075
48,633278.608128706,0.036178075
49,633278.608128706,0.036178075
50,633278.608128706,0.036178075
51,633278.608128706,0.036178075
52,633278.608128706,0.036178075
53,633278.608128706,0.036178075
54,633278.608128706,0.036178075
55,633278.608128706,0.036178075
56,633278.608128706,0.036178075
57,633278.608128706,0.036178075
58,633278.608128706,0.036178075
59,633278.608128706,0.036178075
60,633278.608128706,0.036178075
61,633278.608128706,0.036178075
62,633278.608128706,0.036178075
