fps,Fitness,Exploitation_Rate
0,161878789.97225648,0.23889987
1,161878789.97225648,0.23889987
2,161878789.97225648,0.23889987
3,161878789.97225648,0.23889987
4,161878789.97225648,0.23889987
5,161878789.97225648,0.23889987
6,161878789.97225648,0.23889987
7,161878789.97225648,0.23889987
8,161878789.97225648,0.23889987
9,161878789.97225648,0.23889987
10,161878789.97225648,0.23889987
11,161878789.97225648,0.23889987
12,161878789.97225648,0.23889987
13,161878789.97225648,0.23889987
14,47099954.77047857,0.23889987
15,47099954.77047857,0.23889987
16,47099954.77047857,0.23889987
17,47099954.77047857,0.23889987
18,47099954.77047857,0.23889987
19,47099954.77047857,0.23889987
20,47099954.77047857,0.23889987
21,47099954.77047857,0.23889987
22,47099954.77047857,0.23889987
23,47099954.77047857,0.23889987
24,47099954.77047857,0.23889987
25,47099954.77047857,0.23889987
26,47099954.77047857,0.23889987
27,47099954.77047857,0.23889987
28,47099954.77047857,0.23889987
29,47099954.77047857,0.23889987
30,47099954.77047857,0.23889987
31,47099954.77047857,0.23889987
32,47099954.77047857,0.23889987
33,47099954.77047857,0.23889987
34,47099954.77047857,0.23889987
35,47099954.77047857,0.23889987
36,47099954.77047857,0.23889987
37,47099954.77047857,0.23889987
38,47099954.77047857,0.23889987
39,47099954.77047857,0.23889987
40,47099954.77047857,0.23889987
41,47099954.77047857,0.23889987
42,47099954.77047857,0.23889987
43,47099954.77047857,0.23889987
44,47099954.77047857,0.23889987
45,47099954.77047857,0.23889987
46,47099954.77047857,0.23889987
47,47099954.77047857,0.23889987
48,47099954.77047857,0.23889987
49,47099954.77047857,0.23889987
50,47099954.77047857,0.27766743
51,47099954.77047857,0.27766743
52,47099954.77047857,0.27766743
53,47099954.77047857,0.27766743
54,47099954.77047857,0.27766743
55,47099954.77047857,0.27766743
56,47099954.77047857,0.27766743
57,47099954.77047857,0.27766743
58,47099954.77047857,0.27766743
59,47099954.77047857,0.27766743
60,47099954.77047857,0.27766743
61,47099954.77047857,0.27766743
62,47099954.77047857,0.27766743
63,6334156.749749506,0.27766743
64,6334156.749749506,0.27766743
65,6334156.749749506,0.27766743
66,6334156.749749506,0.27766743
67,6334156.749749506,0.27766743
68,6334156.749749506,0.27766743
69,6334156.749749506,0.27766743
70,6334156.749749506,0.27766743
71,6334156.749749506,0.27766743
72,6334156.749749506,0.27766743
73,6334156.749749506,0.27766743
74,6334156.749749506,0.27766743
75,6334156.749749506,0.27766743
76,6334156.749749506,0.27766743
77,6334156.749749506,0.27766743
78,6334156.749749506,0.27766743
79,6334156.749749506,0.27766743
80,6334156.749749506,0.27766743
81,6334156.749749506,0.27766743
82,6334156.749749506,0.27766743
83,6334156.749749506,0.27766743
84,6334156.749749506,0.27766743
85,6334156.749749506,0.27766743
86,6334156.749749506,0.27766743
87,6334156.749749506,0.27766743
88,6334156.749749506,0.27766743
89,6334156.749749506,0.27766743
90,6334156.749749506,0.27766743
91,6334156.749749506,0.27766743
92,6334156.749749506,0.27766743
93,6334156.749749506,0.27766743
94,6334156.749749506,0.27766743
95,6334156.749749506,0.27766743
96,6334156.749749506,0.27766743
97,6334156.749749506,0.27766743
98,6334156.749749506,0.27766743
99,6334156.749749506,0.27766743
100,6334156.749749506,0.2694827
101,6334156.749749506,0.2694827
102,6334156.749749506,0.2694827
103,6334156.749749506,0.2694827
104,6334156.749749506,0.2694827
105,6334156.749749506,0.2694827
106,6334156.749749506,0.2694827
107,6334156.749749506,0.2694827
108,6334156.749749506,0.2694827
109,6334156.749749506,0.2694827
110,6334156.749749506,0.2694827
111,6334156.749749506,0.2694827
112,6334156.749749506,0.2694827
113,6334156.749749506,0.2694827
114,6334156.749749506,0.2694827
115,6334156.749749506,0.2694827
116,6334156.749749506,0.2694827
117,6334156.749749506,0.2694827
118,6334156.749749506,0.2694827
119,6334156.749749506,0.2694827
120,6334156.749749506,0.2694827
121,6334156.749749506,0.2694827
122,6334156.749749506,0.2694827
123,6334156.749749506,0.2694827
124,6334156.749749506,0.2694827
125,6334156.749749506,0.2694827
126,6334156.749749506,0.2694827
127,6334156.749749506,0.2694827
128,6334156.749749506,0.2694827
129,6334156.749749506,0.2694827
130,6334156.749749506,0.2694827
131,6334156.749749506,0.2694827
132,6334156.749749506,0.2694827
133,6334156.749749506,0.2694827
134,6334156.749749506,0.2694827
135,6334156.749749506,0.2694827
136,6334156.749749506,0.2694827
137,6334156.749749506,0.2694827
138,6334156.749749506,0.2694827
139,6334156.749749506,0.2694827
140,6334156.749749506,0.2694827
141,6334156.749749506,0.2694827
142,6334156.749749506,0.2694827
143,6334156.749749506,0.2694827
144,6334156.749749506,0.2694827
145,6334156.749749506,0.2694827
146,6334156.749749506,0.2694827
147,6334156.749749506,0.2694827
148,6334156.749749506,0.2694827
149,6334156.749749506,0.2694827
150,6334156.749749506,0.31799662
151,6334156.749749506,0.31799662
152,6334156.749749506,0.31799662
153,6334156.749749506,0.31799662
154,6334156.749749506,0.31799662
155,6334156.749749506,0.31799662
156,6334156.749749506,0.31799662
157,6334156.749749506,0.31799662
158,6334156.749749506,0.31799662
159,6334156.749749506,0.31799662
160,6334156.749749506,0.31799662
161,6334156.749749506,0.31799662
162,6334156.749749506,0.31799662
163,6334156.749749506,0.31799662
164,6334156.749749506,0.31799662
165,6334156.749749506,0.31799662
166,6334156.749749506,0.31799662
167,6334156.749749506,0.31799662
168,6334156.749749506,0.31799662
169,6334156.749749506,0.31799662
170,6334156.749749506,0.31799662
171,6334156.749749506,0.31799662
172,6334156.749749506,0.31799662
173,6334156.749749506,0.31799662
174,6334156.749749506,0.31799662
175,6334156.749749506,0.31799662
176,6334156.749749506,0.31799662
177,6334156.749749506,0.31799662
178,6334156.749749506,0.31799662
179,6334156.749749506,0.31799662
180,6334156.749749506,0.31799662
181,6334156.749749506,0.31799662
