fps,Fitness,Exploitation_Rate
0,20260411544.679226,0.08088739
1,20260411544.679226,0.08088739
2,20260411544.679226,0.08088739
3,20260411544.679226,0.08088739
4,20260411544.679226,0.08088739
5,20260411544.679226,0.08088739
6,20260411544.679226,0.08088739
7,20260411544.679226,0.08088739
8,20260411544.679226,0.08088739
9,20260411544.679226,0.08088739
10,20260411544.679226,0.08088739
11,20260411544.679226,0.08088739
12,20260411544.679226,0.08088739
13,20260411544.679226,0.08088739
14,20260411544.679226,0.08088739
15,20260411544.679226,0.08088739
16,20260411544.679226,0.08088739
17,20260411544.679226,0.08088739
18,20260411544.679226,0.08088739
19,20260411544.679226,0.08088739
20,20260411544.679226,0.08088739
21,20260411544.679226,0.08088739
22,20260411544.679226,0.08088739
23,20260411544.679226,0.08088739
24,20260411544.679226,0.08088739
25,20260411544.679226,0.08088739
26,20260411544.679226,0.08088739
27,20260411544.679226,0.08088739
28,20260411544.679226,0.08088739
29,20260411544.679226,0.08088739
30,20260411544.679226,0.08088739
31,20260411544.679226,0.08088739
32,20260411544.679226,0.08088739
33,20260411544.679226,0.08088739
34,20260411544.679226,0.08088739
35,20260411544.679226,0.08088739
36,20260411544.679226,0.08088739
37,20260411544.679226,0.08088739
38,20260411544.679226,0.08088739
39,20260411544.679226,0.08088739
40,20260411544.679226,0.08088739
41,20260411544.679226,0.08088739
42,20260411544.679226,0.08088739
43,20260411544.679226,0.08088739
44,20260411544.679226,0.08088739
45,20260411544.679226,0.08088739
46,20260411544.679226,0.08088739
47,20260411544.679226,0.08088739
48,20260411544.679226,0.08088739
49,20260411544.679226,0.08088739
50,20260411544.679226,0.06873003
51,20260411544.679226,0.06873003
52,20260411544.679226,0.06873003
53,20260411544.679226,0.06873003
54,20260411544.679226,0.06873003
55,20260411544.679226,0.06873003
56,20260411544.679226,0.06873003
57,20260411544.679226,0.06873003
58,20260411544.679226,0.06873003
59,20260411544.679226,0.06873003
60,20260411544.679226,0.06873003
61,20260411544.679226,0.06873003
62,20260411544.679226,0.06873003
63,20260411544.679226,0.06873003
64,20260411544.679226,0.06873003
65,20260411544.679226,0.06873003
66,20260411544.679226,0.06873003
67,20260411544.679226,0.06873003
68,20260411544.679226,0.06873003
69,20260411544.679226,0.06873003
70,20260411544.679226,0.06873003
71,20260411544.679226,0.06873003
72,20260411544.679226,0.06873003
73,20260411544.679226,0.06873003
74,20260411544.679226,0.06873003
75,20260411544.679226,0.06873003
76,20260411544.679226,0.06873003
77,20260411544.679226,0.06873003
78,20260411544.679226,0.06873003
79,20260411544.679226,0.06873003
80,20260411544.679226,0.06873003
81,20260411544.679226,0.06873003
82,20260411544.679226,0.06873003
83,20260411544.679226,0.06873003
84,20260411544.679226,0.06873003
85,20260411544.679226,0.06873003
86,20260411544.679226,0.06873003
87,20260411544.679226,0.06873003
88,20260411544.679226,0.06873003
89,20260411544.679226,0.06873003
90,20260411544.679226,0.06873003
91,20260411544.679226,0.06873003
92,20260411544.679226,0.06873003
93,20260411544.679226,0.06873003
94,20260411544.679226,0.06873003
95,20260411544.679226,0.06873003
96,20260411544.679226,0.06873003
97,20260411544.679226,0.06873003
98,20260411544.679226,0.06873003
99,20260411544.679226,0.06873003
100,20260411544.679226,0.052293494
101,20260411544.679226,0.052293494
102,20260411544.679226,0.052293494
103,15888866876.933468,0.052293494
104,15888866876.933468,0.052293494
105,15888866876.933468,0.052293494
106,15888866876.933468,0.052293494
107,15888866876.933468,0.052293494
108,15888866876.933468,0.052293494
109,15888866876.933468,0.052293494
110,15888866876.933468,0.052293494
111,15888866876.933468,0.052293494
112,15888866876.933468,0.052293494
113,15888866876.933468,0.052293494
114,15888866876.933468,0.052293494
115,15888866876.933468,0.052293494
116,15888866876.933468,0.052293494
117,15888866876.933468,0.052293494
118,15888866876.933468,0.052293494
119,15888866876.933468,0.052293494
120,15888866876.933468,0.052293494
121,15888866876.933468,0.052293494
122,15888866876.933468,0.052293494
123,15888866876.933468,0.052293494
124,15888866876.933468,0.052293494
125,15888866876.933468,0.052293494
126,15888866876.933468,0.052293494
127,15888866876.933468,0.052293494
128,15888866876.933468,0.052293494
129,15888866876.933468,0.052293494
130,15888866876.933468,0.052293494
131,15888866876.933468,0.052293494
132,15888866876.933468,0.052293494
133,15888866876.933468,0.052293494
134,15888866876.933468,0.052293494
135,15888866876.933468,0.052293494
136,15888866876.933468,0.052293494
137,15888866876.933468,0.052293494
138,7677229409.623362,0.052293494
139,7677229409.623362,0.052293494
140,7677229409.623362,0.052293494
141,7677229409.623362,0.052293494
142,7677229409.623362,0.052293494
143,7677229409.623362,0.052293494
144,7677229409.623362,0.052293494
145,7677229409.623362,0.052293494
146,7677229409.623362,0.052293494
147,7677229409.623362,0.052293494
148,7677229409.623362,0.052293494
149,7677229409.623362,0.052293494
150,7677229409.623362,0.09225927
151,7677229409.623362,0.09225927
152,7677229409.623362,0.09225927
153,7677229409.623362,0.09225927
154,7677229409.623362,0.09225927
155,7677229409.623362,0.09225927
156,7677229409.623362,0.09225927
157,7677229409.623362,0.09225927
158,7677229409.623362,0.09225927
159,7677229409.623362,0.09225927
160,7677229409.623362,0.09225927
161,7677229409.623362,0.09225927
162,7677229409.623362,0.09225927
163,7677229409.623362,0.09225927
164,7677229409.623362,0.09225927
165,7677229409.623362,0.09225927
166,7677229409.623362,0.09225927
167,7677229409.623362,0.09225927
168,7677229409.623362,0.09225927
169,7677229409.623362,0.09225927
170,7677229409.623362,0.09225927
171,7677229409.623362,0.09225927
172,7677229409.623362,0.09225927
173,7677229409.623362,0.09225927
174,7677229409.623362,0.09225927
175,7677229409.623362,0.09225927
176,7677229409.623362,0.09225927
177,7677229409.623362,0.09225927
178,7677229409.623362,0.09225927
179,7677229409.623362,0.09225927
180,7677229409.623362,0.09225927
181,7677229409.623362,0.09225927
182,7677229409.623362,0.09225927
183,7677229409.623362,0.09225927
184,7677229409.623362,0.09225927
185,7677229409.623362,0.09225927
186,7677229409.623362,0.09225927
187,7677229409.623362,0.09225927
188,7677229409.623362,0.09225927
189,7677229409.623362,0.09225927
190,7677229409.623362,0.09225927
191,7677229409.623362,0.09225927
192,7677229409.623362,0.09225927
193,7677229409.623362,0.09225927
194,7677229409.623362,0.09225927
195,7677229409.623362,0.09225927
196,7677229409.623362,0.09225927
197,7677229409.623362,0.09225927
198,7677229409.623362,0.09225927
199,7677229409.623362,0.09225927
200,7677229409.623362,0.08090378
201,7677229409.623362,0.08090378
202,7677229409.623362,0.08090378
203,7677229409.623362,0.08090378
204,7677229409.623362,0.08090378
205,7677229409.623362,0.08090378
206,7677229409.623362,0.08090378
207,7677229409.623362,0.08090378
208,7677229409.623362,0.08090378
209,7677229409.623362,0.08090378
210,7677229409.623362,0.08090378
211,7677229409.623362,0.08090378
212,6323046817.761767,0.08090378
213,6323046817.761767,0.08090378
214,6323046817.761767,0.08090378
215,6323046817.761767,0.08090378
216,6323046817.761767,0.08090378
217,6323046817.761767,0.08090378
218,6323046817.761767,0.08090378
219,6323046817.761767,0.08090378
220,6323046817.761767,0.08090378
221,6323046817.761767,0.08090378
222,6323046817.761767,0.08090378
223,6323046817.761767,0.08090378
224,6323046817.761767,0.08090378
225,6323046817.761767,0.08090378
226,6323046817.761767,0.08090378
227,6323046817.761767,0.08090378
228,6323046817.761767,0.08090378
229,6323046817.761767,0.08090378
230,6323046817.761767,0.08090378
231,6323046817.761767,0.08090378
232,6323046817.761767,0.08090378
233,6323046817.761767,0.08090378
234,6323046817.761767,0.08090378
235,6323046817.761767,0.08090378
236,6323046817.761767,0.08090378
237,6323046817.761767,0.08090378
238,6323046817.761767,0.08090378
239,6323046817.761767,0.08090378
240,6323046817.761767,0.08090378
241,6323046817.761767,0.08090378
242,6323046817.761767,0.08090378
243,6323046817.761767,0.08090378
244,6323046817.761767,0.08090378
245,6323046817.761767,0.08090378
246,6323046817.761767,0.08090378
247,6323046817.761767,0.08090378
248,6323046817.761767,0.08090378
249,6323046817.761767,0.08090378
250,6323046817.761767,0.09277171
251,6323046817.761767,0.09277171
252,6323046817.761767,0.09277171
253,6323046817.761767,0.09277171
254,6323046817.761767,0.09277171
255,6323046817.761767,0.09277171
256,6323046817.761767,0.09277171
257,6323046817.761767,0.09277171
258,6323046817.761767,0.09277171
259,6323046817.761767,0.09277171
260,6323046817.761767,0.09277171
261,6323046817.761767,0.09277171
262,5598205107.123189,0.09277171
263,5598205107.123189,0.09277171
264,5598205107.123189,0.09277171
265,5598205107.123189,0.09277171
266,5598205107.123189,0.09277171
267,5598205107.123189,0.09277171
268,5598205107.123189,0.09277171
269,5598205107.123189,0.09277171
270,5598205107.123189,0.09277171
271,5598205107.123189,0.09277171
272,5598205107.123189,0.09277171
273,5598205107.123189,0.09277171
274,5598205107.123189,0.09277171
275,5598205107.123189,0.09277171
276,5598205107.123189,0.09277171
277,5598205107.123189,0.09277171
278,5598205107.123189,0.09277171
279,5598205107.123189,0.09277171
280,5598205107.123189,0.09277171
281,5598205107.123189,0.09277171
282,5598205107.123189,0.09277171
283,5598205107.123189,0.09277171
284,5598205107.123189,0.09277171
285,5598205107.123189,0.09277171
286,5598205107.123189,0.09277171
287,5598205107.123189,0.09277171
288,5598205107.123189,0.09277171
289,5598205107.123189,0.09277171
290,5598205107.123189,0.09277171
291,5598205107.123189,0.09277171
292,5598205107.123189,0.09277171
293,5598205107.123189,0.09277171
294,5598205107.123189,0.09277171
295,5598205107.123189,0.09277171
296,5598205107.123189,0.09277171
297,5598205107.123189,0.09277171
298,5598205107.123189,0.09277171
299,5598205107.123189,0.09277171
300,5598205107.123189,0.09310204
301,5598205107.123189,0.09310204
302,5598205107.123189,0.09310204
303,5598205107.123189,0.09310204
304,5598205107.123189,0.09310204
305,5598205107.123189,0.09310204
306,5598205107.123189,0.09310204
307,5598205107.123189,0.09310204
308,5598205107.123189,0.09310204
309,5598205107.123189,0.09310204
