fps,Fitness,Exploitation_Rate
0,224950.94601341677,0.07747772
1,224950.94601341677,0.07747772
2,224950.94601341677,0.07747772
3,224950.94601341677,0.07747772
4,224950.94601341677,0.07747772
5,224950.94601341677,0.07747772
6,224950.94601341677,0.07747772
7,224950.94601341677,0.07747772
8,224950.94601341677,0.07747772
9,224950.94601341677,0.07747772
10,224950.94601341677,0.07747772
11,224950.94601341677,0.07747772
12,224950.94601341677,0.07747772
13,224950.94601341677,0.07747772
14,224950.94601341677,0.07747772
15,224950.94601341677,0.07747772
16,224950.94601341677,0.07747772
17,224950.94601341677,0.07747772
18,224950.94601341677,0.07747772
19,224950.94601341677,0.07747772
20,224950.94601341677,0.07747772
21,224950.94601341677,0.07747772
22,224950.94601341677,0.07747772
23,224950.94601341677,0.07747772
24,224950.94601341677,0.07747772
25,224950.94601341677,0.07747772
26,224950.94601341677,0.07747772
27,224950.94601341677,0.07747772
28,224950.94601341677,0.07747772
29,224950.94601341677,0.07747772
30,224950.94601341677,0.07747772
31,224950.94601341677,0.07747772
32,224950.94601341677,0.07747772
33,224950.94601341677,0.07747772
34,224950.94601341677,0.07747772
35,224950.94601341677,0.07747772
36,224950.94601341677,0.07747772
37,224950.94601341677,0.07747772
38,224950.94601341677,0.07747772
39,224950.94601341677,0.07747772
40,224950.94601341677,0.07747772
41,224950.94601341677,0.07747772
42,224950.94601341677,0.07747772
43,224950.94601341677,0.07747772
44,224950.94601341677,0.07747772
45,224950.94601341677,0.07747772
46,224950.94601341677,0.07747772
47,224950.94601341677,0.07747772
48,224950.94601341677,0.07747772
49,224950.94601341677,0.07747772
50,224950.94601341677,0.07747772
51,224950.94601341677,0.07747772
52,224950.94601341677,0.07747772
53,224950.94601341677,0.07747772
54,224950.94601341677,0.07747772
55,224950.94601341677,0.07747772
56,224950.94601341677,0.07747772
57,224950.94601341677,0.07747772
58,224950.94601341677,0.07747772
59,224950.94601341677,0.07747772
60,224950.94601341677,0.07747772
61,224950.94601341677,0.07747772
62,224950.94601341677,0.07747772
63,224950.94601341677,0.07747772
64,224950.94601341677,0.07747772
65,224950.94601341677,0.07747772
66,224950.94601341677,0.07747772
67,224950.94601341677,0.07747772
68,224950.94601341677,0.07747772
69,224950.94601341677,0.07747772
70,224950.94601341677,0.07747772
71,224950.94601341677,0.07747772
72,224950.94601341677,0.07747772
73,224950.94601341677,0.07747772
74,224950.94601341677,0.07747772
75,224950.94601341677,0.07747772
76,224950.94601341677,0.07747772
77,224950.94601341677,0.07747772
78,224950.94601341677,0.07747772
79,224950.94601341677,0.07747772
80,165724.6339344287,0.07747772
81,165724.6339344287,0.07747772
82,165724.6339344287,0.07747772
83,165724.6339344287,0.07747772
84,165724.6339344287,0.07747772
85,165724.6339344287,0.07747772
86,165724.6339344287,0.07747772
87,165724.6339344287,0.07747772
88,165724.6339344287,0.07747772
89,165724.6339344287,0.07747772
90,165724.6339344287,0.07747772
91,165724.6339344287,0.07747772
92,165724.6339344287,0.07747772
93,165724.6339344287,0.07747772
94,165724.6339344287,0.07747772
95,165724.6339344287,0.07747772
96,165724.6339344287,0.07747772
97,165724.6339344287,0.07747772
98,165724.6339344287,0.07747772
99,165724.6339344287,0.07747772
100,165724.6339344287,0.070995875
101,165724.6339344287,0.070995875
102,165724.6339344287,0.070995875
103,165724.6339344287,0.070995875
104,165724.6339344287,0.070995875
105,165724.6339344287,0.070995875
106,165724.6339344287,0.070995875
107,165724.6339344287,0.070995875
108,165724.6339344287,0.070995875
109,165724.6339344287,0.070995875
110,165724.6339344287,0.070995875
111,165724.6339344287,0.070995875
112,165724.6339344287,0.070995875
113,165724.6339344287,0.070995875
114,165724.6339344287,0.070995875
115,165724.6339344287,0.070995875
116,165724.6339344287,0.070995875
117,165724.6339344287,0.070995875
118,165724.6339344287,0.070995875
119,165724.6339344287,0.070995875
120,165724.6339344287,0.070995875
121,165724.6339344287,0.070995875
122,165724.6339344287,0.070995875
123,165724.6339344287,0.070995875
124,165724.6339344287,0.070995875
125,165724.6339344287,0.070995875
126,165724.6339344287,0.070995875
127,165724.6339344287,0.070995875
128,165724.6339344287,0.070995875
129,165724.6339344287,0.070995875
130,165724.6339344287,0.070995875
131,165724.6339344287,0.070995875
